Date,Open,High,Low,Close,Volume
12/9/1998,58.503235,59.68739,58.014168,59.32384,2937363
12/10/1998,59.592754,59.695768,59.312777,59.389232,5604370
12/11/1998,59.320903,59.924452,59.098809,59.445665,3066244
12/14/1998,59.516052,59.843518,59.050714,59.578534,4012051
12/15/1998,59.636903,60,59.537769,59.720829,2499122
12/16/1998,59.833599,60,59.485378,59.754567,1578445
12/17/1998,59.936878,60,59.654118,59.987149,4524170
12/18/1998,59.865331,60,59.300572,59.56265,2044879
12/21/1998,59.236894,59.42924,59.013236,59.121943,2448787
12/22/1998,59.206285,59.445621,59.102998,59.189867,2879211
12/23/1998,59.004064,59.326175,58.422675,58.898458,1669946
12/24/1998,59.331715,59.467452,58.305153,58.695416,1752245
12/25/1998,58.593778,59.586267,58.097098,59.148669,1420263
12/28/1998,59.26058,59.369974,59.137109,59.239108,3084130
12/29/1998,59.275172,60,58.996529,59.8492,2874441
12/30/1998,59.83897,60,59.639308,60,2059122
12/31/1998,59.679224,60,59.591719,59.746665,1037400
1/1/1999,59.699719,60,59.389388,60,1329964
1/4/1999,60,60,59.6582,60,3701102
1/5/1999,60,60,59.435947,59.729251,1616117
1/6/1999,59.293657,59.759188,58.88964,59.579525,3726949
1/7/1999,59.035933,60,58.643279,59.814068,5307448
1/8/1999,59.345245,59.570284,58.872528,59.081505,2166633
1/11/1999,58.880028,59.191592,58.003049,58.180635,3605876
1/12/1999,58.057307,58.5068,57.696448,58.384565,2328005
1/13/1999,58.573754,58.693485,58.092947,58.550864,1942139
1/14/1999,58.561093,59.259742,58.407852,58.798831,1611177
1/15/1999,58.762213,59.270031,58.279415,58.966545,2014970
1/18/1999,59.212664,59.538179,59.103057,59.302241,2151208
1/19/1999,59.572793,59.919,59.22337,59.838191,958226
1/20/1999,59.688318,60,59.406559,59.960467,2510521
1/21/1999,60,60,59.063349,59.17741,1697876
1/22/1999,59.129358,59.370129,58.20146,58.393331,1722362
1/25/1999,58.321053,58.392241,57.825545,58.142994,2574847
1/26/1999,58.48645,58.655816,58.020319,58.105046,2987773
1/27/1999,58.240208,58.659486,57.136782,57.392845,1883560
1/28/1999,57.039738,57.302153,56.298224,56.414622,2152976
1/29/1999,56.38436,56.535284,55.63101,56.128994,4960839
2/1/1999,56.531336,57.18393,56.381534,56.897986,4271740
2/2/1999,56.782618,57.185412,56.614729,57.01247,3199295
2/3/1999,56.591588,57.733761,56.101484,57.281849,3089150
2/4/1999,57.135529,57.486086,56.942245,57.31765,4163226
2/5/1999,57.303354,57.63863,56.891806,57.266515,3130088
2/8/1999,57.04713,57.782263,56.569546,57.631949,4134798
2/9/1999,57.647808,58.11763,56.856776,56.970352,1612132
2/10/1999,56.980829,58.069641,56.718155,57.893179,1867138
2/11/1999,58.223189,58.689014,56.873982,57.264421,3730713
2/12/1999,57.043964,57.902621,56.81672,57.676093,3143466
2/15/1999,57.728056,58.050131,57.010501,57.287782,3532515
2/16/1999,57.595649,57.977279,57.196845,57.467917,697425
2/17/1999,57.177447,57.870841,56.932113,57.73497,3029114
2/18/1999,58.133118,58.378848,56.477712,56.866116,3087706
2/19/1999,56.950968,57.064151,55.997502,56.326294,1882495
2/22/1999,56.203867,56.638564,55.884963,56.01613,1137935
2/23/1999,56.147704,56.435978,55.435921,55.804617,1016434
2/24/1999,56.057184,56.389446,55.765992,56.045635,8094397
2/25/1999,56.063519,57.255858,55.996637,56.827125,1104671
2/26/1999,57.254154,57.579286,56.249289,56.673267,1116113
3/1/1999,56.646303,58.106533,56.546312,57.614924,2390569
3/2/1999,57.779462,58.069555,57.64838,57.911308,2343379
3/3/1999,58.327464,58.764758,56.859215,57.267434,1419764
3/4/1999,57.326552,57.617085,57.032929,57.305488,9732348
3/5/1999,57.373601,57.863469,56.584539,56.729843,4589550
3/8/1999,56.782467,57.01601,56.601307,56.679778,2222650
3/9/1999,56.636805,56.823893,56.374837,56.596607,749463
3/10/1999,56.406775,56.840761,55.960699,56.784988,2872728
3/11/1999,56.688059,57.397776,56.266458,56.998427,3263406
3/12/1999,56.651753,57.13825,56.390447,56.874044,1160194
3/15/1999,56.59461,56.659132,56.009631,56.47978,4221211
3/16/1999,56.978779,57.558227,56.622838,57.500243,2221943
3/17/1999,57.356153,58.656028,57.243829,58.307845,1700476
3/18/1999,58.184961,59.492617,58.098054,59.328753,3636303
3/19/1999,59.07457,59.839574,58.828405,59.356078,3716293
3/22/1999,59.088646,59.958016,58.612817,59.629777,233505
3/23/1999,59.15271,59.82048,58.870405,59.430246,943017
3/24/1999,59.178647,59.86512,58.98005,59.422659,3477111
3/25/1999,59.182755,59.804625,58.691903,59.641481,4277035
3/26/1999,59.736619,60,58.679584,59.136109,4561241
3/29/1999,59.137359,59.613232,58.724095,59.094989,1837414
3/30/1999,58.655027,59.823613,58.462213,59.720376,2470486
3/31/1999,59.592342,60,59.443647,60,871922
4/1/1999,59.826011,60,59.626287,59.750061,5799286
4/2/1999,59.622314,60,59.136999,59.978453,2737176
4/5/1999,60,60,59.911483,59.964217,1983441
4/6/1999,59.660939,60,59.57841,60,1866113
4/7/1999,60,60,58.986231,59.327472,2327843
4/8/1999,59.389468,59.631296,59.237726,59.494319,2297169
4/9/1999,60,60,59.774062,60,2966099
4/12/1999,59.897163,60,59.43675,59.770488,7038180
4/13/1999,59.657085,60,59.471863,60,1380023
4/14/1999,59.941543,60,59.672759,60,6206882
4/15/1999,59.887129,60,59.761597,59.874382,3918605
4/16/1999,60,60,59.540762,59.620759,2277487
4/19/1999,59.818589,60,59.58108,60,1265440
4/20/1999,59.900213,60,59.621022,59.987324,6267261
4/21/1999,60,60,59.712086,60,1479177
4/22/1999,60,60,59.800629,60,2350279
4/23/1999,60,60,59.503895,59.677527,1519266
4/26/1999,59.612408,59.875223,59.535992,59.700202,1703110
4/27/1999,59.563924,59.69683,58.408723,58.693555,3772923
4/28/1999,58.701064,59.246546,58.368418,58.783896,1929199
4/29/1999,58.711743,59.198516,58.473014,58.934711,1092647
4/30/1999,59.176715,59.654235,58.842667,59.41832,3533253
5/3/1999,59.443357,60,59.000303,60,1927415
5/4/1999,59.905549,60,59.849886,60,4243767
5/5/1999,60,60,59.792892,60,2717343
5/6/1999,59.722848,60,59.532899,59.822289,5663834
5/7/1999,59.900567,60,58.948058,59.344435,1835277
5/10/1999,59.776175,60,59.379599,59.59701,851653
5/11/1999,59.817038,60,59.426078,60,2434920
5/12/1999,60,60,58.734887,58.839576,2467773
5/13/1999,59.040643,59.537401,58.705851,59.013981,3619075
5/14/1999,59.342309,59.611965,57.916282,58.063667,1555089
5/17/1999,58.066205,58.283699,57.615062,57.796296,3788239
5/18/1999,57.715381,57.93673,57.475783,57.790611,1995883
5/19/1999,58.242429,59.001851,57.909117,58.694645,1666574
5/20/1999,58.763927,58.85237,58.451046,58.618294,2358780
5/21/1999,58.264778,59.175393,57.868999,59.065629,1713408
5/24/1999,58.976684,59.367619,58.837969,59.313241,1407886
5/25/1999,59.084339,59.180769,58.812714,59.073519,4587834
5/26/1999,58.73908,59.402082,58.44316,59.218108,1625877
5/27/1999,59.189138,59.524535,58.677242,58.728219,1324265
5/28/1999,58.45795,59.237052,58.229685,58.844731,1670481
5/31/1999,58.574082,59.671778,58.471941,59.418202,1908693
6/1/1999,59.353512,60,59.178072,59.626546,2309599
6/2/1999,59.858016,60,59.675188,59.874379,1845006
6/3/1999,59.87955,60,59.657433,59.823616,3226754
6/4/1999,59.96014,60,58.912591,58.981396,2113544
6/7/1999,58.763813,59.07432,58.525467,58.984726,1457452
6/8/1999,58.761997,59.482569,58.513589,59.333125,1852463
6/9/1999,58.777732,59.995045,58.622166,59.644287,870216
6/10/1999,59.942973,60,58.695612,59.17997,5078835
6/11/1999,59.070915,59.447775,57.718899,58.207703,13264098
6/14/1999,58.035771,58.436066,57.47813,57.762565,2599404
6/15/1999,58.015093,58.490794,57.462176,57.570795,912744
6/16/1999,57.541846,57.947644,57.476226,57.613319,1894926
6/17/1999,57.667285,58.105889,57.268092,57.662268,1286630
6/18/1999,57.769368,57.981713,57.083795,57.581045,3210690
6/21/1999,57.701707,58.22663,57.329363,57.909222,1504229
6/22/1999,57.94016,58.132548,57.454397,57.825685,5141536
6/23/1999,58.151162,58.43755,57.129168,57.277392,4749966
6/24/1999,57.374777,57.962723,57.038116,57.464116,1031385
6/25/1999,57.504957,57.893327,57.017345,57.825605,1522697
6/28/1999,58.011371,58.239248,57.227617,57.66529,1610818
6/29/1999,57.630493,58.939553,57.153334,58.792547,5011364
6/30/1999,58.90778,60,58.736908,59.66395,1068240
7/1/1999,59.605536,59.99702,58.788383,59.031109,4093307
7/2/1999,58.965896,59.100115,58.05237,58.289243,1859111
7/5/1999,58.583766,58.771449,58.24161,58.318412,1689688
7/6/1999,58.030969,58.822611,57.735439,58.369573,4174391
7/7/1999,58.617512,59.883679,58.215117,59.487339,1432689
7/8/1999,59.427639,60,59.058626,60,2716726
7/9/1999,60,60,59.622554,60,1805732
7/12/1999,60,60,59.54048,59.926238,2225144
7/13/1999,59.738662,60,59.432966,60,2078164
7/14/1999,59.751464,60,59.475277,60,4929137
7/15/1999,59.961292,60,59.260189,59.468568,1274323
7/16/1999,59.596142,59.999912,58.377185,58.753804,1846317
7/19/1999,58.89001,59.340009,58.210668,58.483258,4480404
7/20/1999,58.870606,59.203215,58.637931,58.89424,3421639
7/21/1999,58.922776,59.320422,58.06258,58.298928,1550107
7/22/1999,58.623834,58.929177,57.842321,58.027332,3753393
7/23/1999,57.982436,59.035905,57.72714,58.893522,1587904
7/26/1999,58.195169,59.287225,57.771634,59.003791,1381062
7/27/1999,59.081061,60,58.68975,59.827845,1935487
7/28/1999,59.800877,60,59.341009,60,1925834
7/29/1999,60,60,59.807308,60,2307310
7/30/1999,59.7081,60,59.344125,59.938243,2262259
8/2/1999,60,60,59.916278,60,4038656
8/3/1999,59.77369,60,59.4402,60,3878473
8/4/1999,59.901128,60,59.68646,60,1760354
8/5/1999,59.934648,60,59.806229,60,2407583
8/6/1999,59.650737,60,59.246643,60,1695562
8/9/1999,60,60,59.413219,59.907054,1266703
8/10/1999,59.989864,60,59.578316,60,2154392
8/11/1999,60,60,59.092823,59.492799,2610138
8/12/1999,59.309949,60,59.224978,60,1315621
8/13/1999,60,60,59.504373,60,2974624
8/16/1999,59.718908,59.903268,59.045069,59.138414,996696
8/17/1999,59.486839,59.983953,58.583359,58.972708,1447047
8/18/1999,58.967456,59.151907,58.497969,58.767208,1596717
8/19/1999,58.766556,59.559641,58.707679,59.265378,1619705
8/20/1999,59.314908,59.855496,58.821692,59.489824,2125566
8/23/1999,59.388232,59.808896,59.014886,59.394246,1427919
8/24/1999,59.645995,60,58.717124,59.170269,1366269
8/25/1999,59.439527,59.574714,58.609457,59.030285,4259697
8/26/1999,59.460552,59.810942,59.072693,59.259601,1188048
8/27/1999,59.139737,59.375268,58.795871,59.275698,2199818
8/30/1999,59.232423,59.683603,58.939006,59.02817,9220483
8/31/1999,59.084047,59.269337,58.551468,58.696742,1901149
9/1/1999,58.692353,59.666485,58.407637,59.495664,3729225
9/2/1999,59.627898,60,59.52495,60,4542572
9/3/1999,60,60,59.92912,60,1555409
9/6/1999,59.873159,60,59.609174,60,4790831
9/7/1999,60,60,59.063236,59.272989,2910764
9/8/1999,58.936761,59.330856,58.530774,58.67352,2326843
9/9/1999,58.79991,59.170671,58.043971,58.224181,2629383
9/10/1999,58.203585,58.626493,57.992075,58.146466,1630669
9/13/1999,57.767019,58.683735,57.353099,58.598964,4603360
9/14/1999,58.795276,58.8954,58.143521,58.310199,2148131
9/15/1999,57.854583,59.201497,57.454335,59.039005,4804995
9/16/1999,59.246663,59.30855,58.583899,58.872279,2572250
9/17/1999,58.953151,59.156805,58.639355,58.724705,2221013
9/20/1999,58.773823,58.833181,58.534476,58.630465,2113300
9/21/1999,58.637564,59.046629,58.206789,58.444875,3644875
9/22/1999,58.246403,58.859024,57.759879,58.511819,2924537
9/23/1999,58.348523,58.826009,57.646697,57.757206,1342539
9/24/1999,57.475257,58.53744,57.394836,58.053055,1591250
9/27/1999,57.925628,58.185768,57.441189,58.108453,3864113
9/28/1999,58.171363,59.360971,57.714378,59.0136,2055996
9/29/1999,59.245876,59.746459,59.069469,59.422634,7676760
9/30/1999,59.400302,60,59.150008,59.695897,2537246
10/1/1999,59.64062,60,59.427505,60,822918
10/4/1999,60,60,59.681776,60,1602331
10/5/1999,59.870948,60,59.481184,60,979789
10/6/1999,60,60,59.462316,59.861969,6381816
10/7/1999,59.596849,59.918534,58.913265,59.40152,2262534
10/8/1999,59.328994,59.766266,58.179644,58.449132,2993977
10/11/1999,58.201231,59.336969,57.829936,59.075406,1845538
10/12/1999,59.017079,59.135818,58.020931,58.253938,7624076
10/13/1999,57.547522,58.691067,57.13275,58.277573,1591401
10/14/1999,57.777274,59.040826,57.296766,58.620863,3227715
10/15/1999,58.44376,58.494945,57.475372,57.79525,4166008
10/18/1999,57.668041,58.143755,56.986097,57.233116,575769
10/19/1999,57.123792,58.076734,56.701176,57.739705,3394558
10/20/1999,57.913277,58.382965,57.831196,58.106151,2425383
10/21/1999,58.181644,58.670281,58.070524,58.609419,9185128
10/22/1999,58.553622,59.27863,58.138649,58.843945,2258664
10/25/1999,58.702158,58.806321,58.429608,58.493865,2370782
10/26/1999,58.713107,59.197101,57.790746,58.187141,1063272
10/27/1999,57.682192,58.943442,57.43176,58.756619,7083669
10/28/1999,58.705804,59.103028,57.712283,58.091732,1153169
10/29/1999,58.533067,58.731093,57.5584,57.94596,935664
11/1/1999,58.295753,58.365572,57.488113,57.732436,2859774
11/2/1999,57.879911,57.951333,57.394775,57.806058,3585559
11/3/1999,57.746006,58.345066,57.31171,58.032798,7224350
11/4/1999,58.278455,58.803712,57.962651,58.721298,3763989
11/5/1999,58.714841,58.975945,57.518772,57.965065,2056288
11/8/1999,58.09576,58.519753,57.221892,57.645884,2913526
11/9/1999,57.200145,57.536139,56.51426,56.939555,1506304
11/10/1999,56.689247,57.463089,56.31013,57.032803,1151006
11/11/1999,56.835927,57.101877,56.262337,56.579437,2959948
11/12/1999,57.076083,57.525459,56.230475,56.671164,2292050
11/15/1999,56.394642,56.573126,55.741603,56.075619,9770473
11/16/1999,56.090907,56.702118,55.705225,56.640516,2178699
11/17/1999,56.842507,56.913398,55.626024,55.902726,1509442
11/18/1999,55.910927,56.086171,55.223915,55.599466,1014550
11/19/1999,55.965599,56.856293,55.597326,56.538066,6135718
11/22/1999,55.903807,57.242824,55.493099,56.747602,3352346
11/23/1999,56.575529,57.051412,56.511648,56.609906,1256051
11/24/1999,56.130707,58.026128,55.951881,57.894093,1663392
11/25/1999,57.942843,58.331858,57.424329,57.868317,7915527
11/26/1999,58.305326,58.411144,58.050567,58.273852,2077241
11/29/1999,58.233234,58.691657,57.878185,57.990619,2045243
11/30/1999,58.325222,58.664828,57.218372,57.624059,937794
12/1/1999,57.539428,58.251645,57.040221,58.060796,7628134
12/2/1999,58.327677,59.130523,58.108308,58.854416,3681639
12/3/1999,58.602784,58.69044,58.14883,58.53742,2500887
12/6/1999,58.580897,58.984687,57.822492,58.136916,2797641
12/7/1999,58.653512,58.822407,58.567292,58.753511,1737572
12/8/1999,58.619024,58.981739,58.248352,58.641212,3134568
12/9/1999,58.313301,58.994521,57.950694,58.94003,3022588
12/10/1999,59.304524,59.771885,58.364608,58.808662,2315324
12/13/1999,58.810988,59.081998,58.087573,58.555138,1597920
12/14/1999,57.946519,58.354528,57.64215,58.233489,1535299
12/15/1999,58.176753,59.035652,57.795316,58.684504,1934294
12/16/1999,58.996933,59.354787,58.742666,58.79868,1086685
12/17/1999,59.230481,59.413802,58.987321,59.094595,884725
12/20/1999,58.884998,59.35959,58.318635,58.658398,2251409
12/21/1999,58.753517,59.248403,58.604371,58.926648,1780823
12/22/1999,58.950516,60,58.874219,60,2456672
12/23/1999,60,60,59.491219,59.602572,1246080
12/24/1999,59.275807,59.580277,58.978898,59.122671,5069308
12/27/1999,58.90662,59.152351,58.750576,58.867663,2099691
12/28/1999,58.933407,59.033922,58.609328,58.832662,2249930
12/29/1999,58.851575,59.213161,58.063232,58.201144,1023808
12/30/1999,58.359773,58.647467,58.214524,58.368318,2268206
12/31/1999,58.400161,58.595268,57.254962,57.38411,3512144
1/3/2000,56.556187,58.545546,56.009369,58.028239,11571788
1/4/2000,57.790763,58.376202,57.327249,58.306513,21828805
1/5/2000,58.615695,60,58.160773,59.825324,22188936
1/6/2000,59.560508,60,58.334893,59.082891,7530019
1/7/2000,58.943644,60,58.387701,59.965392,8709150
1/10/2000,59.335649,60,59.108603,59.916418,11707114
1/11/2000,60,60,59.347092,59.708586,5861413
1/12/2000,59.55254,59.888324,58.361531,58.930774,16166481
1/13/2000,58.671038,59.189799,57.935952,58.591648,18939035
1/14/2000,59.009124,59.478398,58.187339,58.286759,15264193
1/17/2000,57.906848,58.363184,56.516151,57.110345,13020722
1/18/2000,57.598368,57.920364,57.181852,57.419876,9166252
1/19/2000,57.877487,58.651105,56.942579,57.620092,14511655
1/20/2000,57.764667,58.690714,57.406629,58.085502,11853770
1/21/2000,57.867767,58.35955,57.039755,57.645912,4045138
1/24/2000,57.392612,58.751109,56.703252,58.323274,32537003
1/25/2000,58.604634,59.81592,58.440454,59.416441,9493447
1/26/2000,59.131237,59.941634,58.509962,59.226645,7791723
1/27/2000,59.27887,59.794672,58.079562,58.45897,15737130
1/28/2000,58.618855,59.02393,58.254325,58.501039,13992277
1/31/2000,58.487684,58.576169,57.850461,58.505889,11416940
2/1/2000,58.014767,58.827442,57.661871,58.356476,5553169
2/2/2000,57.924938,59.492655,57.257405,58.823867,31454912
2/3/2000,58.56523,59.001107,58.183315,58.538375,11761140
2/4/2000,58.912445,59.192521,57.270163,57.752619,9047438
2/7/2000,57.931768,58.046302,57.790995,57.907203,16392922
2/8/2000,58.245884,58.680013,57.600382,58.415478,19625221
2/9/2000,58.71751,59.682667,57.922466,59.033514,13186351
2/10/2000,59.456044,59.954534,58.027207,58.737477,11295318
2/11/2000,58.700887,59.195069,58.641886,59.004714,59593079
2/14/2000,59.72417,60,59.185529,60,8111320
2/15/2000,60,60,59.224483,60,12042566
2/16/2000,59.788368,60,59.114404,60,9238930
2/17/2000,59.4721,59.525855,58.363214,58.779358,16579223
2/18/2000,58.97229,59.23676,58.414058,58.500898,2116463
2/21/2000,58.590975,59.684355,58.367903,59.549354,14338757
2/22/2000,58.655538,58.888467,58.239183,58.364688,16667518
2/23/2000,58.564221,58.785655,58.031956,58.34476,17034438
2/24/2000,58.523243,58.61866,57.708159,57.892828,12723810
2/25/2000,58.042775,58.936041,57.852784,58.177659,10298160
2/28/2000,58.55315,59.09498,56.210516,56.505767,18507641
2/29/2000,56.390697,58.127805,56.298889,57.50321,6152643
3/1/2000,57.392378,58.297374,57.098166,57.52142,9986693
3/2/2000,57.485346,57.935753,56.225002,56.687473,10395001
3/3/2000,56.257825,56.882869,55.486305,56.128938,17678915
3/6/2000,56.599551,56.971336,55.901341,56.402223,28999552
3/7/2000,56.274474,56.80932,55.229779,55.745649,8060900
3/8/2000,55.562539,57.828508,54.851433,57.122841,23910078
3/9/2000,57.522311,58.040476,56.824764,57.047114,16433642
3/10/2000,57.348837,58.533716,56.998898,58.278539,5593268
3/13/2000,58.240002,58.605417,57.815413,58.434518,17832421
3/14/2000,57.785038,59.545911,57.651187,58.975977,24226533
3/15/2000,58.864071,59.88513,58.183672,59.465503,7307003
3/16/2000,59.837394,60,58.977265,59.105403,3118791
3/17/2000,58.28402,60,58.059339,59.697592,6233947
3/20/2000,59.540631,60,58.78987,59.402911,6401196
3/21/2000,59.352291,59.623133,57.479722,58.113161,9469268
3/22/2000,57.75131,58.716602,57.634104,57.927308,21193363
3/23/2000,57.694625,57.980545,56.738217,56.948942,15875410
3/24/2000,56.63581,57.210438,56.246764,56.627685,7781877
3/27/2000,55.99041,57.317128,55.697878,56.619732,17366411
3/28/2000,56.348368,56.82791,55.547132,55.91387,7007105
3/29/2000,55.678252,56.399394,55.417789,56.340827,18018614
3/30/2000,56.050582,56.490551,55.238687,55.997116,8953134
3/31/2000,55.968268,56.631187,54.732495,55.037606,12594264
4/3/2000,54.945884,55.723581,53.62891,54.303387,15525577
4/4/2000,54.962843,55.560641,54.059242,54.369595,6174952
4/5/2000,54.35561,54.802449,53.748649,54.14968,8277932
4/6/2000,53.306796,54.79791,52.877179,54.403415,15145903
4/7/2000,54.598968,55.3601,54.160206,54.475291,15216496
4/10/2000,54.044917,54.769893,53.37301,53.71294,44655919
4/11/2000,54.414896,55.057399,52.456148,53.243002,10477718
4/12/2000,52.174912,54.205104,51.983056,53.953206,15756065
4/13/2000,53.628711,53.859143,52.574149,53.309149,33418269
4/14/2000,52.779496,54.856301,52.16873,54.563187,10416665
4/17/2000,53.702951,54.3905,52.804099,53.407285,7138059
4/18/2000,53.625818,54.159412,53.339501,54.088756,13957635
4/19/2000,53.990757,54.538858,53.553181,54.025549,8430394
4/20/2000,54.00856,54.56243,52.730855,53.267819,5280831
4/21/2000,52.501102,53.859801,51.812588,53.311483,7047715
4/24/2000,52.885438,53.173138,51.938119,52.651305,13651913
4/25/2000,52.657623,52.735557,52.035604,52.18915,13508371
4/26/2000,51.702852,52.199969,51.056311,51.863845,25422507
4/27/2000,52.014477,53.022428,51.254842,52.475946,6868376
4/28/2000,51.990568,52.653618,51.4419,51.995327,8272166
5/1/2000,51.997223,52.32802,51.908842,52.159267,7950664
5/2/2000,52.296648,53.587446,51.939783,52.804353,12385918
5/3/2000,52.480965,53.085615,51.823952,52.826252,15882552
5/4/2000,52.38836,53.482115,51.947989,53.111247,15437792
5/5/2000,53.632876,53.821094,52.552827,53.098762,9686652
5/8/2000,52.666245,53.618656,52.563478,53.548208,7785237
5/9/2000,53.86691,54.397215,52.31302,52.528556,32088917
5/10/2000,52.005311,54.410545,51.619161,53.655463,23170639
5/11/2000,53.072193,53.177442,51.568109,52.147733,30515828
5/12/2000,51.43634,51.632334,50.692446,51.579883,6234103
5/15/2000,51.580978,51.665528,51.036296,51.484468,9632360
5/16/2000,51.063657,51.684845,49.606143,50.017835,8399299
5/17/2000,50.621156,51.322329,49.472428,49.631679,127977006
5/18/2000,49.392503,50.114781,48.849889,49.829026,10935478
5/19/2000,49.968389,51.223821,49.548838,51.121663,24740054
5/22/2000,51.370194,52.111325,51.210698,51.568733,9736102
5/23/2000,51.267206,52.035794,50.666565,51.240534,5059447
5/24/2000,51.415052,51.920507,49.809641,50.026852,7244259
5/25/2000,50.165064,51.712833,49.491786,51.083018,5673623
5/26/2000,50.843763,51.46457,50.063552,50.718847,14582846
5/29/2000,50.144419,51.129646,49.866993,50.913927,13374611
5/30/2000,51.027736,51.186277,50.355356,50.5878,11848690
5/31/2000,50.901023,51.586976,50.673479,50.921764,12168771
6/1/2000,50.312462,52.140695,50.104936,51.896026,5738534
6/2/2000,51.864415,52.980758,51.430009,52.49776,12107252
6/5/2000,52.742629,53.107953,52.012595,52.303548,13738127
6/6/2000,52.653934,54.009445,52.296383,53.34171,12137795
6/7/2000,53.120474,55.362963,52.527794,54.800143,16765254
6/8/2000,55.010832,56.335489,54.53371,55.612711,43736517
6/9/2000,56.602758,56.83553,54.738472,55.309749,8514928
6/12/2000,55.22858,56.140362,54.663935,55.993068,18101763
6/13/2000,55.886824,56.954302,55.485961,56.796476,9689745
6/14/2000,56.627446,56.851564,55.959226,56.616751,6147154
6/15/2000,56.584131,58.914716,56.14428,58.115045,14579012
6/16/2000,58.163103,59.263429,57.518736,59.087468,8250663
6/19/2000,58.494078,59.49467,58.331465,58.90692,10472551
6/20/2000,59.425764,60,58.155765,58.563164,9372290
6/21/2000,57.88653,60,57.487369,59.346172,11962106
6/22/2000,59.245221,60,59.111478,60,6670935
6/23/2000,60,60,58.49413,59.068847,94758414
6/26/2000,59.322055,59.597899,58.978069,59.402256,26877200
6/27/2000,59.455308,60,59.333979,60,4738469
6/28/2000,59.691912,60,59.497221,60,16678619
6/29/2000,60,60,59.313463,60,33493445
6/30/2000,59.778389,60,59.448174,59.645809,5101168
7/3/2000,59.677321,60,57.847309,58.634209,9818347
7/4/2000,57.710862,58.8998,57.069689,58.372945,3876052
7/5/2000,58.368262,59.076641,57.777422,58.97947,15933973
7/6/2000,58.93418,59.078309,57.747285,58.544368,10437881
7/7/2000,58.671072,59.715091,57.893282,59.651264,15487375
7/10/2000,59.613949,60,59.167207,59.530667,12817464
7/11/2000,59.469644,60,58.551116,59.008635,37558700
7/12/2000,59.140444,59.204476,56.674044,57.345845,16323743
7/13/2000,56.675209,58.33823,56.120932,57.810506,8744799
7/14/2000,58.144823,58.32602,57.208627,57.609284,12112286
7/17/2000,57.207652,57.939203,56.899968,57.244942,9629437
7/18/2000,56.50726,59.074575,55.869901,58.871721,12855672
7/19/2000,58.866207,59.473179,58.118646,58.432039,7436074
7/20/2000,57.8556,58.550788,57.610872,58.183416,55781650
7/21/2000,58.300319,59.33763,58.088601,58.660395,10736138
7/24/2000,58.968802,60,58.821563,59.75291,14614721
7/25/2000,59.981732,60,59.53848,60,11109796
7/26/2000,59.533772,60,59.01067,60,11503232
7/27/2000,59.944789,60,59.728521,60,10351716
7/28/2000,59.294911,60,58.814096,59.715444,8818178
7/31/2000,59.409976,59.675458,58.980936,59.434657,5623153
8/1/2000,59.033905,59.521874,58.759452,59.005786,15191012
8/2/2000,58.764745,59.869088,58.39116,59.309814,10965792
8/3/2000,59.241748,59.566625,58.384533,58.653373,4356971
8/4/2000,58.844005,59.608814,57.389234,57.807758,5856247
8/7/2000,57.775995,58.38312,57.280789,57.516823,5712500
8/8/2000,57.333911,58.029872,56.08295,56.310745,10186513
8/9/2000,56.118739,56.802873,55.587562,56.50619,9521521
8/10/2000,56.392498,57.034696,56.055597,56.812341,6350939
8/11/2000,56.806458,57.852675,56.453359,57.297141,7650078
8/14/2000,57.035638,58.107245,56.604081,58.018426,17581379
8/15/2000,57.815783,58.382685,57.410409,57.748997,20417709
8/16/2000,58.284883,59.480856,57.49624,58.770874,16499450
8/17/2000,58.524103,60,58.184181,59.660039,12580387
8/18/2000,59.568996,59.949523,58.288103,58.901776,6137600
8/21/2000,59.268693,59.945918,58.193171,58.851726,25217759
8/22/2000,59.000147,59.582978,56.960779,57.113725,4653905
8/23/2000,56.684701,58.221341,56.302671,58.108696,10018843
8/24/2000,58.346153,59.082873,57.82606,58.814423,23947246
8/25/2000,59.043634,60,58.551718,60,15553065
8/28/2000,60,60,58.576205,58.838681,8321121
8/29/2000,59.141637,59.342686,58.349346,59.217969,11463691
8/30/2000,59.714093,60,58.256022,58.798571,13153616
8/31/2000,58.4741,59.067154,56.862389,57.319979,10643363
9/1/2000,57.499176,58.834384,57.164749,58.152293,10173348
9/4/2000,57.35305,57.568411,56.633117,57.194828,11853877
9/5/2000,57.726902,57.997884,56.7726,57.504788,9386409
9/6/2000,58.158788,58.461448,57.022009,57.116872,32669817
9/7/2000,57.180308,57.730225,57.066231,57.282609,6142365
9/8/2000,58.068953,58.511245,57.3804,58.016111,4072698
9/11/2000,57.546353,58.640013,56.875342,58.144081,5434981
9/12/2000,58.233422,60,57.554882,60,10891784
9/13/2000,60,60,59.10819,59.329448,17132669
9/14/2000,59.04131,60,58.872758,60,5513556
9/15/2000,59.698675,59.960509,59.278327,59.781478,13919303
9/18/2000,58.716544,59.967072,58.577697,59.247826,8848403
9/19/2000,59.020451,59.298179,58.433472,59.173264,22279796
9/20/2000,59.317952,59.668775,57.41221,58.067888,20045357
9/21/2000,57.493767,58.247618,57.422849,57.55902,17088561
9/22/2000,57.700219,57.984986,56.589003,57.386441,8408758
9/25/2000,57.649961,57.949862,56.95904,57.618026,8478133
